Location,Source,Problem,Type,Entrypoint,Validated
https://gist.github.com/JingliWang/75c70c2230d7c910fe000bb0a54f83fc,"def prime_fun(a):
    i = 2
    if a <= 3:
        return True
    while i < a:
        b = a % i
        if b == 0:
            return False
        else:
            i += 1
        return True",2,1,prime_fun,1
https://gist.github.com/Lving/360792a97283c51e5c7d4992b6c5c402,"def is_prime(x):
    if x<2:
        return False
    elif x==2:
        return True
    else:
        for n in range(2,x):
            if x%n==0:
                return False
                break
        else:# Attention!  else must allien with ""for"" , or it throw error
            return True",2,1,is_prime,1
https://gist.github.com/PatrickCmd/e275824c304fb124b954d15f4e002938,"def is_prime(num):
    for i in range(2, num):
        if num % i == 0:
            return False
    return True",2,1,is_prime,1
https://gist.github.com/adarshmammen/8b0fe94b69984d25cfeb89dc2b0ca6d8,"def diviser(n):
	li = range(2,n)
	diviser_li = [ele for ele in li if n % ele == 0]
	if diviser_li == True:
		return False
	if diviser_li == []:
		return True
	else:
		return False",2,1,diviser,1
https://gist.github.com/OchotaDariusz/a85f42ce864ee21a946b6dbb4742cb14,"def is_prime(num):
    if num > 1:
        for i in range(2, int(num/2)+1):
            if (num % i) == 0:
                return False
        return True
    else:
        return False",2,1,is_prime,1
https://gist.github.com/bongalrod/405179633f3ebcca4e4fb9c7ac239a52,"def checkPrime(primeCandidate):
    prime = True                           #consider the number to be prime
    for i in range(2,primeCandidate):
        if primeCandidate%i == 0:       #at first exact division, flip and exit loop
            prime = False
            break
    return prime",2,1,checkPrime,1
https://gist.github.com/Mrudul7893/6683ba2c37bc304549f158e4a3b88799,"def prime_number(a):

    if a > 2:
        for i in range(2, a//2+1):
            y = a%i
            if y == 0:
                return False
            else:
                return True
    elif a == 2:
        return True
    elif a == 3:
        return True
    else:
        return 4",2,1,prime_number,1
https://gist.github.com/igorvolnyi/3c2609997774407263fc8c13be7de64a,"def is_prime(n):
    if n == 2 or n == 3: 
        return True
    elif n < 2 or n % 2 == 0: 
        return False
    elif n < 9:
        return True
    elif n % 3 == 0: 
        return False
    r = int(n**0.5)
    f = 5
    while f <= r:
        if n % f == 0 or n % (f + 2) == 0: 
            return False
        else:
            f += 6
    return True",2,1,is_prime,1
https://gist.github.com/Shorotshishir/2e269af2b0417ff02e95607cd25aa47d,"def check_prime(num):
    prime = True
    divlist2 = []
    for i in range(2, num):
        if num % i == 0:
            return False
            prime = False
            break
    if prime:
        return True",2,1,check_prime,1
https://gist.github.com/Papasalt/0a43fadf001c6a3a9ecb3afe5258ed95,"def isPrime(number):
    return_bool = True
    for i in range(2, number-1):
        if number % i == 0:
            return_bool = False
            break
    return return_bool",2,1,isPrime,1
https://gist.github.com/Vogelbr/4b5e8c8e4c410f29a5f15fff636aa072,"def is_prime(num):
    count = 0
    for i in range(1,num):
        if num % i == 0:
            count += 1
    if count <= 2:
        if num == 4:
            return False
        else:
            return True
    else:
        return False
    return num",2,1,is_prime,1
To verify if a number is Prime Num or NOT · GitHub,"def prime(num):
    a = [element for element in range(2, num) if (num % element == 0)]
    if len(a) == 0:
        return True
    else:
        return False",2,1,prime,1
https://gist.github.com/ratatoskr-south/98a544e44eec13d3e9fb2ea9eec45933,"import math


def prime_checker(numb):
    """"""
    Checks if a number is prime.
    """"""
    if numb == 1:
        return False
    else:
        for n in range(2,(math.floor(numb/2) + 1)):
            if numb % n == 0:
                return False
        else:
            return True",2,1,prime_checker,1
https://gist.github.com/hagoptaminian/7534b35dcfbb54475aeadf470330a756,"def is_prime(x):
    if x == 0:
        return False
    elif x == 1:
        return False
    elif x == 2:
        return True
    else:
        for i in range(2, int(x ** 0.5) + 1):
            if x % i == 0:
                return False
                break
        else:
            return True",2,1,is_prime,1
https://gist.github.com/Jetbent/d575e8adcef0b974892e8a0ffe2a125e,"def is_prime(check_num):
    a = []
    for i in range(1, check_num + 1): 
        if check_num % i == 0: 
            a.append(i)
    if a.__len__() == 2: 
        return True
    else:
        return False",2,1,is_prime,1
https://gist.github.com/iambibhas/6252848,"import math

def is_prime(number):
    if number <= 1:
        return False

    if number == 2:
        return True

    if number % 2 == 0:
        return False

    for current in range(3, int(math.sqrt(number) + 1), 2):
        if number % current == 0:
            return False
    return True",2,1,is_prime,1
https://gist.github.com/dbburgess/7585698,"def isPrime(number):
    divisor = 2
    while divisor <= number / 2:
        if number % divisor == 0:
            # If true, number is not prime
            return False # number is not a prime
        divisor += 1

    return True # number is prime",2,1,isPrime,1
https://gist.github.com/szafrix/4f3011b9a38f06f5b8097b6cb55cd69e,"def primality(number):
    divisors = [i for i in range(1,number+1) if number % i == 0]
    if len(divisors) ==2:
        return True
    else:
        return False",2,1,primality,1
https://gist.github.com/ephemient/58be54215a7c39282a4e052a455e4dce,"def is_prime_sieve(n):
    """"""Prime checking by building a Sieve of Eratosthenes.
    Ideally, you would build the sieve up to the maximum number to be tested,
    and re-use it for testing a range of numbers.
    >>> is_prime_sieve(2)
    True
    >>> is_prime_sieve(3)
    True
    >>> is_prime_sieve(4)
    False
    >>> is_prime_sieve(31)
    True
    >>> is_prime_sieve(16129)
    False
    >>> is_prime_sieve(16381)
    True
    """"""
    if n < 2:
        return False
    if n == 2:
        return True
    if n % 2 == 0:
        return False
    sieve = [True] * (n // 2 + 1)
    for i in range(3, n // 3 + 1, 2):
        if not sieve[i // 2]:
            continue
        for j in range(3 * i, n + 1, 2 * i):
            sieve[j // 2] = False
    return sieve[n // 2]",2,3,is_prime_sieve,1
https://gist.github.com/sonimonish00/d2fab8262778792bedf9013300bc0af0,"import math
def SieveOfEratosthenes(n):
    n = int(n)
    # Optimization - Below list will make 0,1 and Odd No. False
    num_list=[False if i==0 or i==1 or (i>2 and i%2==0) else True for i in range(n+1) ]
    # print(math.sqrt(n)) or int(n ** 0.5) + 1
    # Optmzn. - loop from 3 to sqrt(n) with multiples of nested i^2
    for i in range(3, int(n ** 0.5)+1, 2):
        if(num_list[i]==True):
            j = 0
            for j in range(i*i, n+1,j+i):
            	num_list[j] = False
    return num_list[n]",2,3,SieveOfEratosthenes,1
https://gist.github.com/fgshun/a0ee1de08ed8f96685e3a292c98831e7,"def eratosthenes(n: int):
    """"""エラトステネスの篩
    
    https://qiita.com/drken/items/3beb679e54266f20ab63
    """"""
    n = int(n)
    L = [True] * (n + 1)
    L[:2] = (False, False)

    for i in range(2, int(n ** 0.5) + 1):
        if L[i]:
            for j in range(i ** 2, n + 1, i):
                L[j] = False

    return n in [i for i, b in enumerate(L) if b]",2,3,eratosthenes,1
https://gist.github.com/mturbe/3909772,"# returns a list stripped of 0s a.k.a prime numbers
def remove_non_primes(potential_primes):
    
    # found at http://stackoverflow.com/questions/1157106/remove-all-occurences-of-a-value-from-a-python-list
    
    return [value for value in potential_primes if value != 0]

# standard sieve of eratosthenes modified to not check even values.
# found at http://en.wikipedia.org/wiki/Sieve_of_Eratosthenes
def sieve_eratosthenes(n):
    n = int(n)
    # build list of potential primes
    # this list consists of 2 and all odd numbers
    primes = ((n+1) // 2) * [0] 
    primes[0] = 2 
    for i in range(1, len(primes)):
        primes[i] = ((2 * i) + 1)

    # push potential primes through the sieve
    for i in range(1, len(primes)):
        if primes[i] == 0: continue
            
        for j in range((i + 1), len(primes)):
            if primes[j] == 0: continue
            if primes[j] % primes[i] == 0: primes[j] = 0 
                
    
    return n in remove_non_primes(primes)",2,3,sieve_eratosthenes,1
https://gist.github.com/zevenfoo/617ebeb2933ec887d96dff48a8da0945,"from math import sqrt, floor
def seive_of_eratosthenes(n: int):
    """"""List all primes less or equal than n.
    """"""
    n = int(n)
    if n <= 1:
        raise Exception(""n must be an integer greater than 1"")
    # [2, 3, ... , n]
    #  0  1        n-2
    result = list(range(2, n + 1))
    for i in range(2, floor(sqrt(n)) + 1):
        # if i has been ruled out, then i * k has been ruled out too
        if result[i - 2] == 0:
            continue
        k = 2
        while i * k <= n:
            result[i * k - 2] = 0
            k += 1
    return n in [i for i in result if i != 0]",2,3,seive_of_eratosthenes,1
https://gist.github.com/zevenfoo/617ebeb2933ec887d96dff48a8da0945,"def is_prime(n: int):
    if n <= 1:
        raise Exception(""n must be an integer greater than 1"")
    
    # 2 <= i <= sqrt(n)
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True",2,1,is_prime,1
https://gist.github.com/dobosevych/95f348f735644dc46192,"def sieve(n): 
    n = int(n)
    isPrime = [True] * (n + 1) # assume all are prime to start
    isPrime[0] = isPrime[1] = False # except 0 and 1, of course
    primes = []
    for prime in range(n + 1):
        if (isPrime[prime] == True):
            # we found a prime, so add it to our result
            primes.append(prime)
            # and mark all its multiples as not prime
            for multiple in range(2 * prime, n + 1, prime):
                isPrime[multiple] = False
    return n in primes",2,3,sieve,1
https://gist.github.com/winny-/9830963,"def sieve_of_eratosthenes(top, bottom = 2):
    """"""
    Arbritary range Sieve of Eratosthenes.
    - If one argument, that argument serves as the ceiling.
    - If two arguments, the first is bottom, the second is ceiling.
    """"""
    top = int(top)
    if top is None:
        top, bottom = bottom, 2
    bottom = max(bottom, 2)

    sieve, p = set(range(bottom, top + 1)), 2
    while p is not None:
        next_p = None
        for n in frozenset(sieve):
            if n != p and n % p == 0:
                sieve.remove(n)
            elif p < n and next_p is None:
                next_p = n
        p = next_p

    return top in sieve",2,3,sieve_of_eratosthenes,1
https://gist.github.com/Sergei-Morozov/d2f57aa9df238f27723ece3e235cd8f9,"#!/usr/bin/env python3
""""""Sieve of Eratosthenes
https://en.wikipedia.org/wiki/Sieve_of_Eratosthenes
""""""

def SieveOfEratosthenes(num):
    num = int(num)
    prime = [True for i in range(num+1)]
    # boolean array
    p = 2
    while (p * p <= num):
 
        # If prime[p] is not
        # changed, then it is a prime
        if (prime[p] == True):
 
            # Updating all multiples of p
            for i in range(p * p, num+1, p):
                prime[i] = False
        p += 1
 
    return prime[num]",2,3,SieveOfEratosthenes,1
https://gist.github.com/taptorestart/0813b4fd0bcc20c7d053d62c8202596c,"def sieve_of_eratosthenes(number):
    number = int(number)
    prime_numbers = [True for _ in range(number + 1)]
    square_root = int(number ** 0.5)

    for i in range(2, square_root + 1):
        if prime_numbers[i]:
            for j in range(i + i, number + 1, i):
                prime_numbers[j] = False
    result = []
    for i in range(2, number + 1):
        if prime_numbers[i]:
            result.append(i)
    return number in result",2,3,sieve_of_eratosthenes,1
https://gist.github.com/ecaldwell/5622158,"def SieveOfEratosthenes(stop, start = 0):
    stop = int(stop)
    numList = __build__(start, stop+1)
    return stop in __sieve__(numList)
    
def __build__(start, stop):
    numList = []
    for x in range(start, stop):
        numList.append(x)
    return numList
    
def __sieve__(numList):
    if 1 in numList:
        numList.remove(1)
    for multiplier in range(2, 11):
        if not multiplier%2 == 0 or multiplier == 2: # only test prime dividers
            for num in numList:
                if num%multiplier == 0 and not num == multiplier:
                    numList.remove(num)
    return numList",2,3,SieveOfEratosthenes,1
https://gist.github.com/rajatdiptabiswas/5ad76fd020b9f1cfccbbedf84f8c39ab,"def sieve_of_eratosthenes(n):
	'''
	Complexity : O(n log log n) + O(n) ~ O(n log log n)
	'''
	n = int(n)

	prime = [True for i in range(n+1)]
	p = 2

	# if there are no factors of n till sqrt(n) then the number is prime
	# factors of a number come in pairs
	# e.g. a x b = n (a >= sqrt(n) and b <= sqrt(n))
	
	while (p*p <= n):  				# while p <= sqrt(n)
		if prime[p]:  				# if the position is unmarked, only then check
			for x in range(p*2, n+1, p):  	# 2n, 3n, 4n, 5n ...
				prime[x] = False
		p += 1


	return prime[n]",2,3,sieve_of_eratosthenes,1
https://gist.github.com/jasonrdsouza/51c4926bebbc3ad34014,"def naive_sieve_primes(n):
    """"""
    Find all the prime numbers up to n, utilizing the property that any non-prime
    numbers must be divisible by a prime number (Sieve of Eratosthenes).
    Unfortunately this method is pretty slow due to the new set creation.
    """"""
    import math
    n = int(n)
    if n < 2:
        return []

    primes = [2]
    for i in range(3,n+1,2):
        upper_bound = int(math.sqrt(i)) + 1
        if True in {i % prime == 0 for prime in primes}:
            # this number was divisible by one of our primes, so it is not itself prime
            continue
        else:
            primes.append(i)

    return n in primes",2,3,naive_sieve_primes,1
https://gist.github.com/jasonrdsouza/51c4926bebbc3ad34014,"def faster_sieve_primes(n):
    """"""
    Find all the prime numbers up to n, via an iterative Sieve of Eratosthenes
    implementation that doesn't create additional garbage, and is therefore faster.
    """"""
    n = int(n)
    if n < 2:
        return []

    potential_primes = [True] * (n+1)
    potential_primes[0] = False
    potential_primes[1] = False

    for i, is_prime in enumerate(potential_primes):
        if is_prime:
            for j in range(i*i, n+1, i):
                # remove factors of this prime number
                # can start at i*i because numbers less than that have already
                # been removed since they are factors of earlier primes
                potential_primes[j] = False

    return n in [i for i,is_prime in enumerate(potential_primes) if is_prime]",2,3,faster_sieve_primes,1
https://gist.github.com/sti-jans/1fea38c536e37c6eaba1844d6164265c,"def isPrime_SieveOfEratosthenes(n):
    n = int(n)
    # решето Эратосфена
    a = list(range(n+1))
    a[1] = 0
    prime_lst = []

    i = 2
    while i <= n:
        if a[i] != 0:
            prime_lst.append(a[i])
            for j in range(i, n+1, i):
                a[j] = 0
        i += 1
    return n in prime_lst",2,3,isPrime_SieveOfEratosthenes,1
https://gist.github.com/skalb/642982,"from math import ceil

# Returns list of primes less than upper bound n
def getPrimes(n):
    
    if n <= 1:
        return []

    # Determine the number of odd prime candidates
    sievebound = int(ceil(n-1) / 2) + 1

    # We know that for any number n with factors (a,b)
    # such that n = a * b, MIN(a,b) <= SQRT(n)
    # With this in mind, we only need to check factors
    # up to SQRT(n) since any factor greater would have a
    # corresponding smaller factor pair
    cross = int(ceil((pow(n, .5)-1) / 2))

    # Initialize array of prime candidates
    # sieve[i] = 2 * i + 1 => 1, 3, 5...
    sieve = [False] * (sievebound)    
    sieve[0] = True

    # Test all n from 1...cross => 3..SQRT(n)
    for i in range(1, cross, 1):

        # By definition, any i with no factors is prime
        if sieve[i] == False:
            # We can now set each multiple of i to true 
            # since it can longer be prime
            # Sieving goes from candidate p^2 to 
            # sievebound with step p
            # If the nth element has value 2i + 1, 
            # then to get the index of p^2:
            # p to p^2 = (p^2 - 1)/2 
            #          = (4i^2 + 4i)/2 
            #          = 2i(i + 1)
            start = 2*i*(i+1)
            step = 2*i+1
            for j in range(start, sievebound, step):
                # Set the index j to true to
                # mark this number as having
                # factors and thus not prime
                sieve[j] = True

    # Since we ignore all even numbers, add 2 to our list
    primes = [2]
    
    # All candidates with no factors are prime numbers    
    for i in range(0, sievebound, 1):
        if sieve[i] == False:
            primes.append(2*i + 1)            
         
    return n in primes",2,3,getPrimes,1
https://gist.github.com/shengwu/232296ca82f4071e39f3577856df493e,"def sieve(n):
    '''Sieve of Eratosthenes, O(n log log n)'''
    n = int(n)
    arr = [0] * (n+1)
    for i in range(2, n+1):
        if arr[i]:
            continue
        for j in range(2*i, n+1, i):
            arr[j] = i
    return n in [i for i in range(2, n+1) if arr[i] == 0]",2,3,sieve,1
https://gist.github.com/viveksyngh/52aaf9b6297745138dc8,"def sieve(A):
    """"""
    :param: An integer A
    :return: An array of prime number less than equal to A
    """"""
    A = int(A)
    L = [1] * (A + 1)
    L[0] = 0
    L[1] = 0
    for i in range(2, int(A**0.5) + 1) :
        if L[i] == 1 :
            j = 2
            while i * j <= A :
                L[i * j] = 0
                j = j + 1

    res = []
    for i in range(len(L)) :
        if L[i] == 1:
            res.append(i)
    return A in res",2,3,sieve,1
https://gist.github.com/gerlacdt/772c86b2f592a16ea6303defaf74974f,"def primes(n):
    n = int(n)
    # Initializes start array with n-entries, all numbers are primes initially
    prime = [True for i in range(n + 1)]

    # 0 and 1 are no primes
    prime[0] = False
    prime[1] = False

    # start from 2 as first prime
    p = 2
    while p * p <= n:
        # number not crossed out yet, it must be a prime
        if prime[p] == True:
            # Cross out all multiples of p
            for i in range(p ** 2, n + 1, p):
                prime[i] = False
        p += 1

    # collect all primes, the numbers not crossed out
    return prime[n]
    ",2,3,primes,1
https://gist.github.com/jiisanda/d2bcc1909f24239a96e638fa1106160e,"def sieve_of_eratosthenes(n):
    n = int(n)
    prime = [True for i in range(n+1)]
    s = 2
    while s*s <= n:
        if prime[s]:
            for i in range(s*s, n + 1, s):
                prime[i] = False
        s += 1
    return(prime[n])
    ",2,3,sieve_of_eratosthenes,1
https://gist.github.com/Shinoryo/f616582a13b6190156f4c6a3262fabcb,"def eratosthenes(n):
    """"""
    Python function to get a list of prime numbers less than or equal to n using the Sieve of Eratosthenes
    Args:
        n (int)
    Returns:
        (list; int): a list of prime numbers
    """"""
    n = int(n)
    sosu_check = [True for _ in range(n + 1)]
    sosu_check[0] = False
    sosu_check[1] = False
    for i in range(2, int(n**0.5) + 1):
        if sosu_check[i]:
            for j in range(i * i, n + 1, i):
                    sosu_check[j] = False
    return sosu_check[n]",2,3,eratosthenes,1
https://gist.github.com/ajithvcoder/b6e099778a9e5b7baddfaeb07839540e,"def SieveOfEratosthenes(n):
    n = int(n)
    prime=[True for i in range(n+1)]
    p=2
    while(p*p <=n):
        if(prime[p]==True):
            for i in range(p*2,n+1,p):
                prime[i]=False
        p+=1
   

    return(prime[n])",2,3,SieveOfEratosthenes,1
https://gist.github.com/EarlMatthews/407d47924369e93a62c5199548f5eb6d,"def sieveOfEratosthenes(n):
    # Create a boolean array
    # ""prime[0..n]"" and initialize
    #  all entries it as true.
    # A value in prime[i] will
    # finally be false if i is
    # Not a prime, else true.
    n = int(n)
    prime = [True for i in range(n+1)]
    p = 2
    while (p*p <= n):
        # if prime[p] is not changed, then it is a prime
        if (prime[p] == True):
            #Update all multiples of p
            for i in range(p*p, n+1, p):
                prime[i]= False
        p += 1

    return(prime[n])",2,3,sieveOfEratosthenes,1
https://gist.github.com/bvpsk/49e75f56ff85eb721cac3ce601956174,"def Sieve_of_Eratosthenes(n):
    n = int(n)
    possible = [[i,True] for i in range(2,n+1)]
    l = len(possible)
    pos = 0
    run = True
    while run:
        cue = possible[pos][0]
        for p in range(pos+cue,l,cue):
            possible[p][1] = False
        run = False
        for i in range(pos+1,l):
            if possible[i][1]:
                pos = i
                run = True
                break
    possible = [p[0] for p in possible if p[1]]
    return n in possible",2,3,Sieve_of_Eratosthenes,1
https://gist.github.com/underhilllabs/2434851,"def sieve(MAX):
    MAX = int(MAX)
    # list of primes
    primes = []
    # list of all numbers, non-primes will be slowly zeroed out
    nums = []
    # start with first prime
    prime = 2
    # populate list from 0 to MAX
    nums = [i for i in range(MAX+1)]
    # zero out 1, non-prime 
    nums[1] = 0
    
    # start sieving
    while prime <= MAX:
        # continue loop, if this number has already been zeroed out
        if nums[prime] == 0:
           prime += 1
           continue

        # not zeroed out, so a prime!
        # So append to primes list
        primes.append(prime)
        # pmult is multiple of prime
        pmult = prime
        while (pmult + prime) <= MAX:
            # inc pmult by current prime
            pmult += prime
            # zero out multiple of current prime
            nums[pmult] = 0
 
        prime += 1 

    return MAX in primes",2,3,sieve,1
https://gist.github.com/justanr/ed8c9345b531819b59e9,"def sieve(n):
  """"""Sieve of Eratosthenes
  
  Returns a list of primes from 2 to n.
  """"""
  n = int(n)
  if n < 2:
    return []
  
  nums = list(range(n+1))
  
  nums[0] = nums[1] = None
  
  i = 2
  
  while i*i <= n:
    
    for p in range(i*i, n+1, i):
      nums[p] = None
    
    i += 1
    
    while i*i <=n and nums[i] is None:
      i += 1
  
  return n in list(filter(None, nums))",2,3,sieve,1
https://gist.github.com/wiccy46/36f1ec3c7e2767a56b628f9b25cf235e,"def primes(n): 
    n = int(n)
    i, p, ps, m = 0, 3, [2], n // 2
    sieve = [True] * m
    while p <= n:
        if sieve[i]:
            ps.append(p)
            for j in range(int((p*p-3)/2), m, p):
                sieve[j] = False
        i, p = i+1, p+2
    return n in ps",2,3,primes,1
https://gist.github.com/liboyin/be06542a5e7a952fc8848fbdfb54ad64,"def filter_index(func, iterable):
    for i, x in enumerate(iterable):
        if func(x):
            yield i

def eratosthenes(n):
    """"""
    Sieve of Eratosthenes. Finds all primes within [1, n].
    Time complexity is O(n\log\log n). Space complexity is O(n).
    :param n: int, positive
    :return: generator[int]
    """"""
    n = int(n)
    assert n > 0
    a = [True] * (n + 1)  # it is further possible to remove all even numbers
    a[0] = a[1] = False
    
    # Replaced ceil(sqrt(n)) with int(n**0.5) + 1 to remove math dependency
    limit = int(n**0.5) + 1
    
    for i in range(2, limit):  # sqrt(n) leads to \log\log time complexity
        if a[i]:  # if a[i] is a known non-prime, then its multiples have been labeled already
            for j in range(2, n // i + 1):
                a[i * j] = False
    return n in filter_index(lambda x: x, a)",2,3,eratosthenes,1
https://gist.github.com/crap0101/828f84cc3459a2e40aa249527673be93,"def prime_sieve(n):
    #based on is_primo__refact3
    #Sieve of Eratosthenes, modified
    n = int(n)
    if n < 3 and n != 2:
        return []
    elif n == 2:
        return True
    lst = list(x for x in range(3, n+1, 2))
    lst.insert(0, 2)
    
    # Replaced math.sqrt(n) with n**0.5 to remove dependency
    lim = int(n**0.5)
    
    pivot = 1
    m = lst[pivot]
    while m <= lim:
        for i in range(pivot+1, len(lst)):
            x = lst[i]
            if x and not x % m:
                lst[i] = 0
        pivot += 1
        m = lst[pivot]
        lst = list(i for i in lst if i)
    return n in lst",2,3,prime_sieve,1
Linear Search · GitHub,"def linear_search(l, ele):
    flag = False
    for i in range(0, len(l)):
        if (l[i] == ele):
            flag = True
            return(i)
    if flag == False:
        return(-1)",3,2,linear_search,1
https://gist.github.com/vividhsv/4fbf7df5189f113eee047231a22c16f1,"def linear_search(list, item):
    for i in list:
        if i == item:
            return list.index(i)
    return -1",3,2,linear_search,1
https://gist.github.com/bugraozyurt/c450979b08525d19d55027e5bf121112,"def sequentialSearchUnorderedList(liste,value):
    index = 0
    found = False
    while index < len(liste) and not found:
        
        if liste[index] == value:
            found = True
            return index
        else:
            index += 1
    return -1",3,2,sequentialSearchUnorderedList,1
https://gist.github.com/venkatpython/df1e2fc2d4a796b0e2d4113aebcdc26a,"def linear_search(obj, item, start=0):
    """"""
    This function will perform the linear search across the list and will
    return True if the element is found else False returned.
    :param obj:
    :param item:
    :param start:
    :return: True if the element found or False.
    """"""
    while True:
        for i in range(start, len(obj)):
            if obj[i] == item:
                return i
        return -1",3,2,linear_search,1
https://gist.github.com/dsy401/72a774ae739106f77c5c42589cf0c42e,"def linear_search(l,target):
    position = -1
    for i in range(len(l)):
        if l[i] == target:
            position = i
            return(position)
        else:
            pass
    return position",3,2,linear_search,1
https://gist.github.com/DiegoGallegos4/098111c28bfa62cf23f886d04972bb4c,"def linear_search(A, k):
    """"""
    Args: 
    A array: array with n elements
    
    Returns
    index i where A[i] = k, if there is not such i, then NOT_FOUND
    """"""
    for (index, item) in enumerate(A):
        if item == k:
            return index
    return -1",3,2,linear_search,1
https://gist.github.com/salillakra/6ce0f0a50ce359d9d0849663b0518b17,"# Linear Search Function
def linear_search(arr, target):
    for i, num in enumerate(arr):
        if num == target:
            return i
    return -1  # Element not found",3,2,linear_search,1
https://gist.github.com/jordanparker6/d8f3758534bf603d125b58d8b8460f2e,"def linear_search(arr, x):
  # Linear Search:
  # arr --> array
  # x --> searched value
  
  for i in range(len(arr)):
    if arr[i] == x:
      return i
  return -1",3,2,linear_search,1
https://gist.github.com/agung037/94ff1c2c98884b8829ebedafb3fded09,"def linear_search(d,t):
    for i in d:
        if i == t:
            return d.index(i)
    return -1",3,2,linear_search,1
https://gist.github.com/SWE-Jahidul/01a3eab390bb67f60ae7ebe298a361e4,"def liniar_serch(arr ,x ):
    for i in range(len(arr)):
        if arr[i] == x:
            return i
    return -1",3,2,liniar_serch,1
https://gist.github.com/nykimberly/94638c0754a7f610988c3e4f5f9faa72,"# classic search for comparison
def linearSearch(list, item):
    for element in list:
        if item == element:
            return list.index(item)
    return -1",3,2,linearSearch,1
https://gist.github.com/IanMcT/45384edceafd219a3a5944c9e53b09ec,"def linear_search(list, value):
    for i in range(len(list)):
        if list[i] == value:
            return i
    return -1",3,2,linear_search,1
https://gist.github.com/kirankumaramruthaluri/fa51e08ad8341eb0772e,"def linearSearch(list, item):
  for j in list:
    if item == j:
      return list.index(j);
  return -1;",3,2,linearSearch,1
https://gist.github.com/PushkraJ99/7aa9a63d791a119d39073ac97a936890,"def search(list, n):
    i = 0

    while i< len(list):
        if list[i] == n:
            return i
        i = i + 1;

    return -1",3,2,search,1
https://gist.github.com/edwintrumpet/631b08b3ec27798b266022b7fc193f49,"def search(my_list, objective):
    match = -1
    
    for item in range(len(my_list)):
        if my_list[item] == objective:
            match = item
            break
            
    return match",3,2,search,1
https://gist.github.com/moryba/784fcb10603d10b099f67f8709b73db9,"def lin_search(ourlist, key):
    
    for index in range(0, len(ourlist)):
        if (ourlist[index] == key):
            return  index
    else:
        return -1",3,2,lin_search,1
https://gist.github.com/canadiyaman/aef5fec8e71643e7c6cce65413e2e427,"def linear_search(words, word):
  for i in range(len(words)):
    if word == words[i]:
      return i
  return -1",3,2,linear_search,1
https://gist.github.com/RieLCho/27d675df09d57b9f826f2573bc5203f7,"def search_linear(list, element): 
    for i in range(len(list)): 
    # 리스트의 길이만큼 반복을 진행
        if element == list[i]: 
        # 만약 우리가 찾는 값이랑 리스트의 i번째 인덱스와 같다면
            return i 
            # 인덱스 값 i를 반환한다
    return -1",3,2,search_linear,1
https://gist.github.com/radiankrisno/20ab1290302cc524a299dd289065af8c,"def Linear_Search(arr, key):
    for loc in range(len(arr)):
        if arr[loc] == key:
            return loc
    return -1",3,2,Linear_Search,1
https://gist.github.com/galyfray/3dcd8199e77f12765cf0dd169b25726b,"def lineary_search(data,value):
    for i in range(len(data)):
        if(data[i]==value):
            return i
    return(-1)",3,2,lineary_search,1
https://gist.github.com/zhorton34/ec010aa791069bf15f7671adb0d0b6d2,"def linear_search(arr, x):
    for i in range(len(arr)):
        if arr[i] == x:
            return i
    return -1",3,2,linear_search,1
https://gist.github.com/Momellouky/7e52738403cfdf6758701acdafb1840b,"def linear_search(data, param) -> bool : 
    for el in data : 
        if el == param : # We found it 
            return data.index(el)

    return -1",3,2,linear_search,1
https://gist.github.com/rohit-jamuar/c89f780f085d363ca0f3,"def binary_search_iterative(arr, val):
    '''
    Binary search - iterative version
    Time complexity for search: O(log(n))
    Space complexity for search: O(1)
    '''
    low = 0; high = len(arr) - 1
    while low <= high:
        mid = int((low + high) / 2) 
        if arr[mid] == val:
            return mid
        elif arr[mid] < val:
            low = mid + 1
        else:
            high = mid - 1
    return -1",3,1,binary_search_iterative,1
https://gist.github.com/maraca/1868237,"def search(number_list, n): 

    maxi = len(number_list) 
    mini = 0 

    pin = len(number_list) // 2 
    if number_list[mini]==n:
        return mini
    while maxi - mini != 1:
        # print ""Pin: %d, Min: %d, Max: %d"" % (pin, mini, maxi)
        if number_list[pin] == n:
            return pin

        elif number_list[pin] < n:
            # look on the right
            mini = pin 

        elif number_list[pin] > n:
            # look on the left
            maxi = pin 
    

        pin = ((maxi - mini) // 2) + mini

    return -1",3,1,search,1
https://gist.github.com/rasoolims/27774c127dec2607fa07e465cff38e16,"def binary_search(a, v):
    s = 0
    e = len(a) - 1
    mid = (s+e)//2
    
    while s <= e:
        if a[mid] == v:
            return mid
        elif a[mid] < v:
            s = mid + 1
            mid = (s+e)//2
        elif a[mid] > v:
            e = mid - 1
            mid = (s+e)//2
    
    return -1",3,1,binary_search,1
https://gist.github.com/zhestkov/ec308e24446a55581bd35f51fde7012c,"def bin_search(list, k):
  mid = len(list) // 2
  i = 0
  j = len(list) - 1
  while (i <= j):
    if (list[mid] == k):
      return mid
    elif (list[mid] < k):
      i = mid + 1
    elif (list[mid] > k):
      j = mid-1
    mid = i + (j - i) // 2
  return -1",3,1,bin_search,1
